epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
56,6013.85,1.17994,0.76562,0.90161,0.5759,0.435,0.45976,0.28449,1.11172,0.7723,0.88163,0.008185,0.008185,0.008185
57,6118.36,1.17396,0.76186,0.90297,0.56879,0.42945,0.45627,0.28274,1.11292,0.77074,0.88196,0.008152,0.008152,0.008152
58,6222.85,1.17064,0.76179,0.90224,0.57555,0.43485,0.4605,0.28622,1.10989,0.77079,0.87938,0.008119,0.008119,0.008119
59,6328.43,1.17359,0.75812,0.90003,0.56885,0.43919,0.46065,0.28469,1.1118,0.7687,0.88068,0.008086,0.008086,0.008086
60,6433.64,1.16177,0.75223,0.896,0.57826,0.43766,0.46655,0.28968,1.10799,0.76359,0.88098,0.008053,0.008053,0.008053
61,6539.51,1.16828,0.75456,0.89788,0.58106,0.43826,0.46419,0.28716,1.11212,0.76593,0.88142,0.00802,0.00802,0.00802
62,6644.36,1.16392,0.74205,0.89809,0.57434,0.44073,0.46373,0.2871,1.10964,0.76907,0.88165,0.007987,0.007987,0.007987
63,6749.1,1.1653,0.74745,0.89899,0.57295,0.43957,0.4621,0.28602,1.10665,0.76718,0.87954,0.007954,0.007954,0.007954
64,6855.58,1.15594,0.7403,0.89541,0.57313,0.43937,0.46498,0.28742,1.10972,0.76323,0.88042,0.007921,0.007921,0.007921
65,6961.19,1.16229,0.7477,0.89765,0.57062,0.44262,0.4651,0.28905,1.10951,0.76395,0.88024,0.007888,0.007888,0.007888
66,7066.01,1.15579,0.73806,0.89661,0.57509,0.43739,0.46395,0.28793,1.10531,0.76795,0.87934,0.007855,0.007855,0.007855
67,7171.09,1.15272,0.73986,0.89774,0.57958,0.44306,0.46951,0.29054,1.10543,0.76412,0.87937,0.007822,0.007822,0.007822
68,7277.48,1.15178,0.73558,0.89609,0.57839,0.44364,0.46683,0.28974,1.10253,0.76208,0.87906,0.007789,0.007789,0.007789
69,7382.49,1.149,0.73219,0.89621,0.58309,0.44525,0.47032,0.29211,1.09948,0.76102,0.87816,0.007756,0.007756,0.007756
70,7488.46,1.15297,0.73505,0.89667,0.57783,0.44142,0.46925,0.29241,1.09956,0.76299,0.87642,0.007723,0.007723,0.007723
71,7593.54,1.15409,0.73112,0.89597,0.57179,0.45436,0.47,0.29376,1.09753,0.7568,0.87841,0.00769,0.00769,0.00769
72,7699.34,1.14629,0.72505,0.89545,0.58154,0.4501,0.47082,0.2944,1.09977,0.75907,0.87977,0.007657,0.007657,0.007657
73,7805.14,1.14844,0.7291,0.89396,0.57543,0.44988,0.47008,0.29217,1.10079,0.7619,0.87882,0.007624,0.007624,0.007624
74,7910.47,1.14494,0.72515,0.89322,0.57269,0.45168,0.47055,0.29279,1.10219,0.7618,0.87932,0.007591,0.007591,0.007591
75,8015.39,1.14007,0.71975,0.89222,0.57444,0.45532,0.47163,0.29381,1.10136,0.76342,0.87869,0.007558,0.007558,0.007558
76,8120.52,1.14136,0.71968,0.89162,0.58648,0.44679,0.47378,0.29496,1.0974,0.76301,0.8778,0.007525,0.007525,0.007525
77,8226.06,1.13914,0.71694,0.89099,0.5862,0.4415,0.47048,0.29318,1.09894,0.76234,0.87806,0.007492,0.007492,0.007492
78,8330.69,1.13594,0.7141,0.89183,0.57906,0.44808,0.47186,0.29305,1.0952,0.75912,0.87658,0.007459,0.007459,0.007459
79,8435.65,1.13168,0.71264,0.89091,0.57737,0.4516,0.47148,0.29199,1.10029,0.76053,0.87777,0.007426,0.007426,0.007426
80,8540.49,1.14306,0.71725,0.8923,0.57988,0.45236,0.47001,0.29234,1.0961,0.75933,0.8773,0.007393,0.007393,0.007393
81,8645.42,1.14451,0.71748,0.89295,0.5807,0.44826,0.46968,0.29154,1.0957,0.76182,0.87627,0.00736,0.00736,0.00736
82,8750.13,1.13246,0.70574,0.8897,0.58445,0.44611,0.47247,0.29306,1.09603,0.75955,0.87688,0.007327,0.007327,0.007327
83,8855.01,1.13302,0.70868,0.89063,0.59564,0.44796,0.47313,0.29451,1.09378,0.75867,0.87537,0.007294,0.007294,0.007294
84,8959.98,1.12807,0.70579,0.88843,0.57949,0.45379,0.47323,0.29488,1.09303,0.75868,0.87603,0.007261,0.007261,0.007261
85,9065.1,1.12845,0.70327,0.88917,0.582,0.45389,0.47337,0.29561,1.09521,0.76091,0.87798,0.007228,0.007228,0.007228
86,9171.37,1.13006,0.70343,0.88921,0.59142,0.45115,0.47334,0.29461,1.09654,0.76308,0.878,0.007195,0.007195,0.007195
87,9276.6,1.12339,0.6966,0.89061,0.58168,0.46243,0.47758,0.29593,1.09704,0.75874,0.87753,0.007162,0.007162,0.007162
88,9382.44,1.13092,0.70388,0.88888,0.59643,0.45301,0.47478,0.29487,1.09686,0.76002,0.87645,0.007129,0.007129,0.007129
89,9487.18,1.12544,0.698,0.88813,0.58282,0.45685,0.47575,0.29535,1.09538,0.75756,0.87657,0.007096,0.007096,0.007096
90,9591.8,1.11773,0.6926,0.88787,0.58826,0.4509,0.47431,0.29568,1.09359,0.75656,0.87705,0.007063,0.007063,0.007063
