epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
101,19814.3,1.08578,0.57276,0.96447,0.39088,0.31601,0.30025,0.17599,1.52528,0.99192,1.03682,0.007525,0.007525,0.007525
102,20005.3,1.08941,0.57532,0.96573,0.3938,0.31492,0.30031,0.17606,1.525,0.99191,1.03669,0.00747997,0.00747997,0.00747997
103,20193.6,1.08793,0.57395,0.96548,0.39154,0.31524,0.30015,0.17607,1.52485,0.99162,1.03667,0.00743468,0.00743468,0.00743468
104,20380,1.08376,0.57248,0.96454,0.39313,0.31592,0.30036,0.17615,1.52457,0.99168,1.0366,0.00738913,0.00738913,0.00738913
105,20569.1,1.08568,0.57321,0.96455,0.3919,0.31633,0.30048,0.17625,1.52425,0.99121,1.03647,0.00734332,0.00734332,0.00734332
106,20758,1.08308,0.57231,0.96486,0.39076,0.31708,0.30067,0.17623,1.52442,0.99126,1.03644,0.00729725,0.00729725,0.00729725
107,20944.8,1.08432,0.57336,0.96408,0.39218,0.31653,0.30066,0.17616,1.5241,0.99137,1.03637,0.00725094,0.00725094,0.00725094
108,21132.5,1.08092,0.56973,0.96386,0.39017,0.31702,0.30096,0.17621,1.52388,0.99078,1.03636,0.00720439,0.00720439,0.00720439
109,21320.6,1.07371,0.56465,0.96249,0.39321,0.3165,0.30125,0.17646,1.52338,0.99053,1.03627,0.00715761,0.00715761,0.00715761
110,21510.8,1.0799,0.5698,0.96435,0.39377,0.31642,0.30122,0.17649,1.52326,0.9906,1.03626,0.00711059,0.00711059,0.00711059
111,21701.7,1.07749,0.56924,0.96339,0.39548,0.31662,0.30151,0.17671,1.52309,0.99049,1.0361,0.00706335,0.00706335,0.00706335
112,21889.8,1.07305,0.56699,0.9626,0.39543,0.31624,0.30119,0.1766,1.52306,0.99063,1.03617,0.00701588,0.00701588,0.00701588
113,22082.2,1.07769,0.56906,0.96382,0.3957,0.31563,0.30158,0.17661,1.52311,0.99068,1.03614,0.0069682,0.0069682,0.0069682
114,22272.2,1.07531,0.56741,0.96277,0.39613,0.31485,0.30157,0.17681,1.52293,0.99045,1.0361,0.00692031,0.00692031,0.00692031
115,22461.5,1.07552,0.56641,0.96323,0.39632,0.31492,0.30136,0.17681,1.52285,0.99041,1.03604,0.00687222,0.00687222,0.00687222
116,22650.8,1.06942,0.56381,0.96199,0.3968,0.3147,0.30152,0.17688,1.52272,0.99032,1.03599,0.00682392,0.00682392,0.00682392
117,22840.1,1.06802,0.5627,0.96266,0.39707,0.31527,0.30184,0.17702,1.52252,0.99023,1.03587,0.00677543,0.00677543,0.00677543
118,23029,1.06698,0.56229,0.96216,0.39769,0.31492,0.30211,0.17712,1.52235,0.99036,1.0358,0.00672675,0.00672675,0.00672675
119,23219,1.07147,0.56652,0.96265,0.39859,0.31486,0.30235,0.17735,1.52214,0.99035,1.03571,0.00667789,0.00667789,0.00667789
120,23408.9,1.0674,0.56378,0.96204,0.39831,0.3144,0.30261,0.17731,1.52213,0.99014,1.03563,0.00662885,0.00662885,0.00662885
121,23594.7,1.07165,0.56617,0.96339,0.39682,0.31486,0.30242,0.1775,1.52238,0.99009,1.0357,0.00657963,0.00657963,0.00657963
122,23782.1,1.06926,0.56545,0.96198,0.39903,0.3144,0.30276,0.17751,1.52193,0.98985,1.03561,0.00653025,0.00653025,0.00653025
123,23969,1.06379,0.56076,0.96129,0.39775,0.31484,0.30293,0.17744,1.52204,0.98996,1.03547,0.00648071,0.00648071,0.00648071
124,24160,1.07017,0.56596,0.96246,0.39879,0.31495,0.303,0.17756,1.52193,0.98981,1.03548,0.00643101,0.00643101,0.00643101
125,24349.5,1.06476,0.56307,0.96138,0.40036,0.31337,0.30306,0.17753,1.52205,0.98974,1.03549,0.00638115,0.00638115,0.00638115
126,24541.8,1.05939,0.55813,0.96055,0.39823,0.31417,0.30292,0.17755,1.52204,0.98927,1.03544,0.00633115,0.00633115,0.00633115
127,24733.4,1.05968,0.55921,0.96083,0.3967,0.31437,0.30306,0.17756,1.5219,0.98903,1.03539,0.00628101,0.00628101,0.00628101
128,24921.6,1.05966,0.55867,0.96066,0.39589,0.31503,0.303,0.17761,1.52195,0.98891,1.03538,0.00623074,0.00623074,0.00623074
129,25109.7,1.06164,0.56163,0.96139,0.39677,0.31433,0.30281,0.17774,1.52181,0.98861,1.03528,0.00618034,0.00618034,0.00618034
130,25300.7,1.05664,0.55672,0.96076,0.39433,0.31563,0.30315,0.17781,1.52167,0.98845,1.03518,0.00612981,0.00612981,0.00612981
131,25493.5,1.06162,0.56165,0.96164,0.39164,0.31633,0.30319,0.17782,1.52169,0.98819,1.03523,0.00607916,0.00607916,0.00607916
132,25682.7,1.05993,0.5602,0.96072,0.39473,0.31577,0.30363,0.17782,1.52141,0.98809,1.03525,0.0060284,0.0060284,0.0060284
133,25874.9,1.05371,0.55628,0.95977,0.39567,0.31658,0.30379,0.17789,1.5213,0.98784,1.03525,0.00597754,0.00597754,0.00597754
134,26063.4,1.05475,0.55616,0.96033,0.39533,0.31763,0.30407,0.17811,1.52116,0.98731,1.0353,0.00592657,0.00592657,0.00592657
135,26249.1,1.05399,0.55636,0.95978,0.39541,0.31797,0.30424,0.178,1.52129,0.98751,1.03543,0.00587551,0.00587551,0.00587551
136,26438.7,1.05228,0.55553,0.95975,0.39602,0.31733,0.30412,0.17814,1.52075,0.98738,1.03538,0.00582435,0.00582435,0.00582435
137,26627.3,1.0499,0.55375,0.95957,0.39552,0.318,0.3043,0.17807,1.52072,0.98698,1.03535,0.00577311,0.00577311,0.00577311
138,26813.5,1.04908,0.55416,0.95973,0.39586,0.31774,0.30427,0.17821,1.52074,0.98696,1.03533,0.00572179,0.00572179,0.00572179
139,27000.5,1.05129,0.55413,0.95895,0.39731,0.31632,0.3045,0.17845,1.52069,0.98659,1.03523,0.0056704,0.0056704,0.0056704
140,27188.8,1.05135,0.55448,0.95998,0.39727,0.31629,0.3045,0.17836,1.52031,0.98611,1.03519,0.00561894,0.00561894,0.00561894
141,27374.5,1.04572,0.55229,0.95927,0.39719,0.31623,0.30484,0.17864,1.52001,0.9862,1.03516,0.00556742,0.00556742,0.00556742
142,27563.4,1.04792,0.55404,0.95955,0.39801,0.3166,0.30491,0.17849,1.51996,0.98596,1.03521,0.00551584,0.00551584,0.00551584
143,27752.3,1.04732,0.55273,0.95899,0.39705,0.31751,0.30478,0.1786,1.51999,0.98592,1.03512,0.00546421,0.00546421,0.00546421
144,27941,1.04199,0.55011,0.95866,0.39621,0.3172,0.3048,0.17846,1.51992,0.98562,1.0351,0.00541253,0.00541253,0.00541253
145,28130.6,1.04675,0.55167,0.9585,0.39772,0.3165,0.30508,0.17863,1.51943,0.9853,1.03508,0.00536081,0.00536081,0.00536081
146,28320.4,1.04073,0.54819,0.95837,0.39665,0.31655,0.30514,0.17855,1.51925,0.98506,1.03506,0.00530906,0.00530906,0.00530906
147,28510.1,1.03706,0.54589,0.95726,0.39602,0.31725,0.30528,0.17852,1.51871,0.98517,1.03486,0.00525728,0.00525728,0.00525728
148,28699,1.04526,0.55185,0.95892,0.39594,0.31674,0.30529,0.17863,1.51897,0.98541,1.03476,0.00520548,0.00520548,0.00520548
149,28885.3,1.04179,0.5491,0.95814,0.39705,0.31654,0.30557,0.17881,1.51866,0.98522,1.03475,0.00515366,0.00515366,0.00515366
150,29072.8,1.04102,0.54933,0.95787,0.39762,0.31604,0.3058,0.17892,1.51825,0.98491,1.03468,0.00510184,0.00510184,0.00510184
151,29261.4,1.04223,0.55116,0.95842,0.39695,0.31676,0.30599,0.17917,1.5184,0.98512,1.03468,0.00505,0.00505,0.00505
152,29449.8,1.03631,0.54663,0.9573,0.39712,0.31666,0.30615,0.17916,1.51796,0.98488,1.03466,0.00499816,0.00499816,0.00499816
153,29638.4,1.04057,0.54851,0.95715,0.39796,0.31639,0.30627,0.17933,1.51776,0.9845,1.03462,0.00494634,0.00494634,0.00494634
154,29827.1,1.03715,0.547,0.95766,0.39921,0.31677,0.30632,0.17932,1.51775,0.98461,1.03459,0.00489452,0.00489452,0.00489452
155,30017.2,1.03384,0.54513,0.95676,0.39963,0.31702,0.30642,0.17935,1.51741,0.98482,1.03452,0.00484272,0.00484272,0.00484272
156,30209,1.03593,0.54668,0.95714,0.39925,0.31661,0.30615,0.17935,1.51719,0.98431,1.03448,0.00479094,0.00479094,0.00479094
157,30396.6,1.03437,0.54643,0.95667,0.39983,0.31592,0.3064,0.17959,1.51715,0.98453,1.0343,0.00473919,0.00473919,0.00473919
158,30586.4,1.03494,0.54591,0.95665,0.39925,0.31788,0.30686,0.1797,1.51654,0.98396,1.03426,0.00468747,0.00468747,0.00468747
159,30774.4,1.02889,0.54266,0.95708,0.39873,0.31795,0.30686,0.1798,1.51605,0.98379,1.03411,0.00463579,0.00463579,0.00463579
160,30960.1,1.03171,0.54483,0.9568,0.39839,0.31869,0.30711,0.17997,1.51551,0.98362,1.03396,0.00458416,0.00458416,0.00458416
161,31146.6,1.03427,0.54643,0.9579,0.39808,0.31894,0.30709,0.17988,1.51571,0.98359,1.03398,0.00453258,0.00453258,0.00453258
162,31332.7,1.02671,0.54133,0.9555,0.40024,0.31832,0.30718,0.17996,1.51531,0.98363,1.03388,0.00448106,0.00448106,0.00448106
163,31523.4,1.02646,0.54172,0.95658,0.40068,0.31839,0.30741,0.18012,1.5151,0.98331,1.03384,0.0044296,0.0044296,0.0044296
164,31710.4,1.02734,0.54446,0.95626,0.40097,0.31825,0.30734,0.18003,1.51475,0.98285,1.03382,0.00437821,0.00437821,0.00437821
165,31897,1.02485,0.54014,0.95608,0.40017,0.31871,0.30748,0.18012,1.51419,0.98275,1.03376,0.00432689,0.00432689,0.00432689
166,32082.9,1.02224,0.53902,0.95548,0.39856,0.3193,0.30754,0.18026,1.51468,0.98284,1.03393,0.00427565,0.00427565,0.00427565
167,32271.1,1.02458,0.54004,0.95529,0.39891,0.31864,0.30779,0.1804,1.51462,0.98221,1.03394,0.00422449,0.00422449,0.00422449
168,32460.1,1.02338,0.53859,0.95473,0.40044,0.3184,0.30763,0.1803,1.51411,0.98196,1.03383,0.00417343,0.00417343,0.00417343
169,32646.8,1.02407,0.54209,0.95628,0.39976,0.31866,0.30773,0.1802,1.51453,0.98225,1.03375,0.00412246,0.00412246,0.00412246
170,32835.4,1.02182,0.53897,0.95547,0.39872,0.31785,0.30755,0.18035,1.51458,0.98191,1.03379,0.0040716,0.0040716,0.0040716
171,33022.8,1.02179,0.53883,0.95506,0.40113,0.31721,0.30762,0.18018,1.51461,0.98196,1.03382,0.00402084,0.00402084,0.00402084
172,33209.2,1.02092,0.53767,0.9549,0.40081,0.31779,0.30782,0.18047,1.51475,0.9822,1.0338,0.00397019,0.00397019,0.00397019
173,33397,1.01904,0.53876,0.95479,0.40159,0.31754,0.30796,0.18022,1.51474,0.98222,1.03371,0.00391966,0.00391966,0.00391966
174,33584.7,1.01542,0.53544,0.95472,0.40347,0.31662,0.3081,0.18046,1.51479,0.98204,1.03366,0.00386926,0.00386926,0.00386926
175,33771.3,1.01844,0.53723,0.95531,0.40263,0.3174,0.30838,0.18035,1.51431,0.98196,1.03348,0.00381899,0.00381899,0.00381899
