epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
93,29018.2,0.80244,0.39853,0.92717,0.54847,0.43071,0.44257,0.27418,1.27566,0.77712,0.9942,0.00787503,0.00787503,0.00787503
94,29329.4,0.79941,0.3965,0.92638,0.54797,0.42985,0.44228,0.27424,1.27534,0.7775,0.99414,0.00783231,0.00783231,0.00783231
95,29641,0.79894,0.39537,0.92635,0.55152,0.42901,0.44269,0.27407,1.27529,0.7771,0.99408,0.00778929,0.00778929,0.00778929
96,29951.4,0.80003,0.39653,0.92629,0.55298,0.42998,0.44259,0.27408,1.27509,0.77709,0.99413,0.00774596,0.00774596,0.00774596
97,30261.6,0.7989,0.39556,0.92562,0.55372,0.43002,0.44308,0.27425,1.27519,0.7772,0.99417,0.00770234,0.00770234,0.00770234
98,30573.2,0.7975,0.39539,0.92569,0.55472,0.42906,0.44354,0.2746,1.27507,0.77713,0.99406,0.00765843,0.00765843,0.00765843
99,30884.3,0.79647,0.39418,0.92563,0.55476,0.43043,0.44344,0.27447,1.27502,0.77726,0.99401,0.00761423,0.00761423,0.00761423
100,31195.8,0.79023,0.39001,0.92493,0.55475,0.43049,0.44341,0.27447,1.27547,0.77749,0.99407,0.00756976,0.00756976,0.00756976
101,31507.4,0.79201,0.39165,0.92492,0.55512,0.43045,0.44377,0.27477,1.27537,0.77788,0.99411,0.007525,0.007525,0.007525
102,31820.1,0.79166,0.39144,0.92531,0.55477,0.43047,0.44373,0.27473,1.27529,0.7779,0.99417,0.00747997,0.00747997,0.00747997
103,32131.3,0.79194,0.39187,0.92535,0.55564,0.42956,0.44413,0.27487,1.27533,0.77826,0.99417,0.00743468,0.00743468,0.00743468
104,32442.7,0.78731,0.38968,0.92409,0.55475,0.43028,0.44404,0.27464,1.27496,0.77824,0.99408,0.00738913,0.00738913,0.00738913
105,32754.4,0.7888,0.38978,0.92401,0.55613,0.42788,0.44431,0.27465,1.27515,0.77865,0.99416,0.00734332,0.00734332,0.00734332
106,33065.5,0.78688,0.38916,0.92455,0.55607,0.42738,0.44414,0.27436,1.27537,0.77894,0.99423,0.00729725,0.00729725,0.00729725
107,33377,0.78709,0.38927,0.92415,0.55452,0.42955,0.44412,0.27445,1.27512,0.77878,0.9942,0.00725094,0.00725094,0.00725094
